Order ID,Customer ID,Product ID,Order Date,Category,Sub-Category,Quantity,Sales Amount,Discount,Profit,Tax Amount,Region,State,City,Payment Mode
f67a551d,f2e68695,2479,2023-01-08 18:00:00,Clothing,Men,3,1533.66,27.11,434.88,107.36,North,Texas,Houston,PayPal
397c4853,41dbb72f,2393,2023-01-08 19:00:00,Sports,Indoor,5,1848.99,27.96,484.39,129.43,West,New York,Los Angeles,Bank Transfer
b0b1353c,42a915d1,2081,2023-01-08 20:00:00,Furniture,Tables,1,875.27,5.21,91.55,61.27,North,Texas,Chicago,Credit Card
dfdc91ca,eff1f4eb,2442,2023-01-08 21:00:00,Clothing,Kids,5,1437.15,27.49,325.02,100.6,South,Illinois,Chicago,PayPal
6eea7078,44ae7cad,2074,2023-01-08 22:00:00,Electronics,Accessories,2,1799.54,16.44,465.12,125.97,West,Texas,Dallas,PayPal
4e7fd716,9f0211cb,2363,2023-01-08 23:00:00,Clothing,Accessories,4,637.72,9.23,64.06,44.64,South,Illinois,Dallas,Debit Card
fd2c957e,3e5f4eda,2307,2023-01-09 00:00:00,Clothing,Accessories,1,617.65,2.24,400.47,43.24,West,Illinois,Los Angeles,PayPal
e059b8d0,a4d00c69,2457,2023-01-09 01:00:00,Furniture,Chairs,2,1352.42,16.22,292.66,94.67,East,Texas,Los Angeles,PayPal
70819232,fd6efe80,2361,2023-01-09 02:00:00,Clothing,Men,3,593.98,28.79,227.93,41.58,North,New York,Chicago,Credit Card
e32fcaa6,1177616b,2391,2023-01-09 03:00:00,Electronics,Smartphones,3,1366.9,12.3,497.88,95.68,North,California,Chicago,Debit Card
ee66e677,c8a101ae,2128,2023-01-09 04:00:00,Furniture,Sofas,1,1166.14,25.82,240.62,81.63,West,Texas,Chicago,Debit Card
da1d1c6b,95162093,2312,2023-01-09 05:00:00,Sports,Gym,5,1453.66,9.0,257.84,101.76,West,Florida,Chicago,PayPal
931f306f,2f7660a0,2313,2023-01-09 06:00:00,Clothing,Kids,5,1985.49,8.2,468.37,138.98,North,California,Los Angeles,Bank Transfer
9908f279,644c3cb7,2023,2023-01-09 07:00:00,Sports,Footwear,4,1911.57,4.15,199.29,133.81,South,California,Chicago,PayPal
2ff34a34,d1310ff6,2203,2023-01-09 08:00:00,Electronics,Accessories,1,1834.91,0.38,481.21,128.44,West,Florida,Chicago,PayPal
66dc4ec9,1f1e4629,2012,2023-01-09 09:00:00,Home Decor,Vases,4,1784.35,7.84,329.78,124.9,West,Illinois,Chicago,PayPal
e3332981,0d06911c,2357,2023-01-09 10:00:00,Sports,Indoor,3,1100.58,7.16,111.19,77.04,West,Illinois,Houston,Credit Card
32447ebb,c7474526,2478,2023-01-09 11:00:00,Furniture,Sofas,4,779.71,28.63,274.15,54.58,West,California,Miami,PayPal
51af8eb0,c73cfb65,2105,2023-01-09 12:00:00,Electronics,Laptops,4,432.14,20.56,393.6,30.25,East,Texas,Dallas,Bank Transfer
f57a5782,2ed1a5da,2346,2023-01-09 13:00:00,Clothing,Women,4,60.57,29.23,263.62,4.24,North,California,Miami,Debit Card
a0654ba8,9a454561,2125,2023-01-09 14:00:00,Clothing,Kids,2,1607.3,7.34,487.08,112.51,East,New York,Miami,Credit Card
70d4491b,9c6b29d8,2429,2023-01-09 15:00:00,Home Decor,Curtains,1,1620.37,21.69,31.05,113.43,North,Illinois,Houston,Debit Card
3f5e204d,174a51cb,2244,2023-01-09 16:00:00,Furniture,Tables,2,1933.22,24.34,91.94,135.33,West,Texas,Miami,Bank Transfer
6308521f,9a454561,2043,2023-01-09 17:00:00,Clothing,Kids,4,400.35,29.93,101.46,28.02,East,Illinois,Houston,PayPal
a475e995,b3a5bdec,2036,2023-01-09 18:00:00,Home Decor,Wall Art,5,1569.2,21.68,99.96,109.84,North,Florida,Los Angeles,Credit Card
893255bc,4321cf93,2467,2023-01-09 19:00:00,Furniture,Chairs,2,262.54,18.26,413.61,18.38,South,New York,Dallas,PayPal
0e1efbf9,d93de36f,2091,2023-01-09 20:00:00,Sports,Gym,1,58.64,24.29,359.56,4.1,South,California,Dallas,Debit Card
2baa8b25,8f0b26f1,2498,2023-01-09 21:00:00,Electronics,Accessories,4,838.23,15.04,420.62,58.68,North,New York,Dallas,Bank Transfer
e9d15404,42101d5d,2405,2023-01-09 22:00:00,Sports,Gym,2,469.54,12.47,171.78,32.87,West,California,Houston,Credit Card
7c8cb883,42101d5d,2114,2023-01-09 23:00:00,Home Decor,Curtains,1,1851.12,16.57,20.76,129.58,East,Florida,Los Angeles,Debit Card
db705868,1fc6b81b,2183,2023-01-10 00:00:00,Furniture,Tables,4,195.16,17.63,97.29,13.66,West,Texas,Los Angeles,Debit Card
b1547aca,b2810b3f,2348,2023-01-10 01:00:00,Sports,Footwear,5,383.25,7.0,411.84,26.83,East,Texas,Los Angeles,Credit Card
f220cc73,0ff64b32,2179,2023-01-10 02:00:00,Electronics,Smartphones,5,334.73,21.53,415.4,23.43,East,New York,Dallas,PayPal
f956d7e9,d85c4799,2435,2023-01-10 03:00:00,Furniture,Chairs,5,930.32,1.63,452.61,65.12,West,Texas,Miami,Bank Transfer
de678638,55f03b01,2291,2023-01-10 04:00:00,Sports,Indoor,4,375.69,9.63,355.61,26.3,North,California,Miami,PayPal
72b3a4c8,1e85c625,2192,2023-01-10 05:00:00,Electronics,Laptops,1,1962.23,26.78,38.8,137.36,North,Florida,Chicago,PayPal
9a3a9286,e9152c8a,2422,2023-01-10 06:00:00,Clothing,Women,2,660.11,24.35,473.66,46.21,East,California,Houston,Debit Card
ad199da5,3e01c49e,2443,2023-01-10 07:00:00,Clothing,Accessories,4,1866.02,15.23,189.53,130.62,South,New York,Los Angeles,Credit Card
85e5037a,af2dcca5,2181,2023-01-10 08:00:00,Furniture,Tables,3,884.57,5.05,326.73,61.92,North,Illinois,Chicago,Credit Card
07e0cd20,c9df52bc,2066,2023-01-10 09:00:00,Furniture,Tables,1,166.82,24.18,193.92,11.68,North,New York,Los Angeles,Bank Transfer
68a9b6e9,11f0c1cd,2429,2023-01-10 10:00:00,Home Decor,Lighting,3,1578.5,8.45,194.25,110.5,East,Florida,Houston,PayPal
18330552,7a1d2dd5,2485,2023-01-10 11:00:00,Sports,Gym,1,178.4,25.58,134.98,12.49,North,California,Houston,Bank Transfer
ab5f58a0,17a847a6,2094,2023-01-10 12:00:00,Electronics,Smartphones,1,1363.75,6.72,73.62,95.46,East,Texas,Miami,Debit Card
86b1a1ba,ef4f9694,2226,2023-01-10 13:00:00,Home Decor,Lighting,3,1773.14,0.54,245.37,124.12,East,New York,Dallas,Bank Transfer
d3d95f33,2d47e812,2083,2023-01-10 14:00:00,Clothing,Women,1,1187.13,26.93,91.36,83.1,East,Florida,Miami,Debit Card
d672225c,69d72a41,2383,2023-01-10 15:00:00,Electronics,Accessories,2,1429.97,12.9,7.02,100.1,East,New York,Dallas,Bank Transfer
dec58aca,6ad7269d,2267,2023-01-10 16:00:00,Furniture,Sofas,5,417.24,23.24,351.88,29.21,East,California,Miami,Credit Card
cd9a7140,b07dfc26,2093,2023-01-10 17:00:00,Home Decor,Vases,2,1886.48,4.01,342.87,132.05,South,New York,Houston,Credit Card
ecafe0ba,dbbad61f,2463,2023-01-10 18:00:00,Clothing,Kids,2,1348.51,6.69,335.34,94.4,North,California,Los Angeles,Bank Transfer
af768246,29750ee6,2171,2023-01-10 19:00:00,Clothing,Accessories,3,770.79,2.52,158.2,53.96,West,Florida,Chicago,Bank Transfer
849776d3,930cbc20,2374,2023-01-10 20:00:00,Furniture,Sofas,5,136.08,1.07,440.84,9.53,East,New York,Chicago,Debit Card
d067545e,0ff64b32,2380,2023-01-10 21:00:00,Furniture,Chairs,2,1941.27,25.85,244.94,135.89,South,California,Miami,Credit Card
77df9f83,98e75db2,2073,2023-01-10 22:00:00,Furniture,Beds,4,878.63,12.81,403.51,61.5,North,Florida,Chicago,Credit Card
325c5a6b,11f0c1cd,2322,2023-01-10 23:00:00,Clothing,Accessories,3,642.68,24.5,341.85,44.99,South,Florida,Chicago,Credit Card
549462b2,b51c6e52,2014,2023-01-11 00:00:00,Sports,Outdoor,4,580.98,10.08,351.57,40.67,West,Illinois,Los Angeles,Debit Card
fd231062,c4822beb,2154,2023-01-11 01:00:00,Home Decor,Lighting,2,140.35,18.99,80.18,9.82,East,Florida,Los Angeles,PayPal
43f4d8c3,8f0b26f1,2212,2023-01-11 02:00:00,Sports,Gym,1,1659.87,12.65,290.23,116.19,South,Illinois,Miami,Debit Card
5f235db1,4d3cfedb,2117,2023-01-11 03:00:00,Sports,Indoor,4,1582.73,11.75,165.61,110.79,South,Illinois,Dallas,Credit Card
1c480fe4,2aa2b446,2405,2023-01-11 04:00:00,Furniture,Chairs,1,1164.23,17.08,209.95,81.5,South,Texas,Miami,Debit Card
ad63f587,0384ea3c,2236,2023-01-11 05:00:00,Home Decor,Wall Art,3,518.04,29.93,234.55,36.26,East,Illinois,Dallas,Debit Card
841aac73,b1c07814,2391,2023-01-11 06:00:00,Home Decor,Lighting,3,838.18,17.23,330.92,58.67,West,Florida,Chicago,Credit Card
f730bea1,458cc65d,2396,2023-01-11 07:00:00,Clothing,Men,2,878.61,0.61,419.64,61.5,East,New York,Miami,Bank Transfer
2afb68ad,b2bed81c,2179,2023-01-11 08:00:00,Sports,Indoor,3,1361.25,19.76,459.33,95.29,South,New York,Chicago,Bank Transfer
571bd9e6,d7fa7c9f,2344,2023-01-11 09:00:00,Furniture,Chairs,3,421.9,12.16,97.55,29.53,South,Florida,Miami,Debit Card
b47aaf7d,fe10aa91,2164,2023-01-11 10:00:00,Sports,Outdoor,2,1348.28,14.58,424.28,94.38,North,Florida,Miami,PayPal
eff62036,a1be76e2,2343,2023-01-11 11:00:00,Electronics,Tablets,3,1193.37,1.4,67.27,83.54,East,New York,Chicago,Credit Card
f94a8997,79d5b91c,2037,2023-01-11 12:00:00,Furniture,Tables,5,1068.79,5.97,131.53,74.82,South,New York,Dallas,Credit Card
0b6c07d6,62418866,2445,2023-01-11 13:00:00,Furniture,Tables,2,1346.99,24.0,40.79,94.29,North,Florida,Chicago,PayPal
8b085ea8,5bf387f2,2024,2023-01-11 14:00:00,Electronics,Tablets,2,1836.21,20.7,55.24,128.53,North,Illinois,Miami,PayPal
b1f16a24,23408b94,2329,2023-01-11 15:00:00,Home Decor,Curtains,2,1437.89,0.2,26.33,100.65,East,Illinois,Houston,PayPal
6b4cea3d,aff337f0,2039,2023-01-11 16:00:00,Sports,Gym,4,1581.51,19.14,38.07,110.71,South,Texas,Houston,Credit Card
1e470550,e01e1edb,2333,2023-01-11 17:00:00,Sports,Outdoor,5,1136.59,11.28,386.38,79.56,North,Texas,Dallas,Debit Card
8f3a800f,b9cd92e3,2016,2023-01-11 18:00:00,Sports,Indoor,5,997.64,11.56,228.19,69.83,North,New York,Miami,Debit Card
e2a52a78,d2c47691,2315,2023-01-11 19:00:00,Home Decor,Wall Art,2,849.99,28.78,167.34,59.5,East,New York,Miami,PayPal
f75e8491,a2900a1c,2091,2023-01-11 20:00:00,Sports,Footwear,2,1421.35,15.45,22.52,99.49,East,New York,Dallas,PayPal
c4b20757,45929de6,2213,2023-01-11 21:00:00,Sports,Gym,3,1113.67,15.22,82.5,77.96,West,Texas,Chicago,Debit Card
a348f261,d072a1b5,2260,2023-01-11 22:00:00,Clothing,Women,1,103.75,23.92,112.21,7.26,North,Florida,Los Angeles,Bank Transfer
cd7b83d8,1fc6b81b,2386,2023-01-11 23:00:00,Furniture,Tables,3,1204.21,10.82,261.46,84.29,East,California,Los Angeles,Debit Card
eaf646cd,8564d6ee,2412,2023-01-12 00:00:00,Clothing,Kids,3,524.29,4.19,374.03,36.7,West,Florida,Houston,Credit Card
0823d7ac,4d0e6d1d,2479,2023-01-12 01:00:00,Furniture,Tables,3,70.12,25.9,339.06,4.91,South,California,Miami,Debit Card
244710bd,e5064ab3,2082,2023-01-12 02:00:00,Electronics,Laptops,4,596.25,14.23,239.1,41.74,East,Texas,Houston,Credit Card
b18fd85d,ae555529,2030,2023-01-12 03:00:00,Furniture,Tables,3,1830.56,11.48,124.17,128.14,South,California,Houston,Credit Card
193bcee1,4ab01582,2221,2023-01-12 04:00:00,Clothing,Accessories,2,731.94,26.9,343.25,51.24,West,California,Chicago,Credit Card
5ae86d7b,458cc65d,2149,2023-01-12 05:00:00,Furniture,Sofas,4,20.84,9.83,340.48,1.46,West,Texas,Chicago,Credit Card
4ddb29f2,6b782ef4,2202,2023-01-12 06:00:00,Sports,Outdoor,3,776.75,25.46,414.06,54.37,North,Florida,Dallas,Bank Transfer
266701ad,2f7660a0,2271,2023-01-12 07:00:00,Furniture,Sofas,2,163.64,19.78,158.11,11.45,East,California,Los Angeles,PayPal
9106d8af,1dbd92e8,2345,2023-01-12 08:00:00,Clothing,Women,1,1180.98,3.15,224.74,82.67,North,Florida,Miami,PayPal
63d59e79,a1c62d3d,2083,2023-01-12 09:00:00,Electronics,Laptops,5,1367.72,22.99,216.4,95.74,South,California,Chicago,PayPal
be4a8832,3ece1ed3,2237,2023-01-12 10:00:00,Home Decor,Lighting,2,782.09,3.71,250.03,54.75,East,Texas,Chicago,PayPal
e3750284,3ece1ed3,2338,2023-01-12 11:00:00,Sports,Footwear,3,518.14,21.08,344.22,36.27,East,New York,Miami,PayPal
46dabe09,8f249bae,2372,2023-01-12 12:00:00,Electronics,Smartphones,1,972.14,0.02,402.25,68.05,East,New York,Chicago,Debit Card
66ed91a4,d0fdac37,2077,2023-01-12 13:00:00,Furniture,Sofas,4,450.83,25.56,271.3,31.56,East,Texas,Chicago,Credit Card
bc1b7918,2d7b350a,2315,2023-01-12 14:00:00,Electronics,Tablets,4,889.92,18.45,343.28,62.29,South,California,Miami,Credit Card
30b4c148,e7156df9,2215,2023-01-12 15:00:00,Sports,Indoor,2,1752.16,18.04,94.96,122.65,North,California,Chicago,Debit Card
60c5eea9,d1310ff6,2368,2023-01-12 16:00:00,Electronics,Tablets,5,174.96,14.99,388.63,12.25,North,California,Los Angeles,PayPal
3d31b19d,5abde3b6,2198,2023-01-12 17:00:00,Clothing,Accessories,5,26.94,10.13,50.27,1.89,North,Florida,Dallas,Credit Card
988deade,6e9dddc7,2219,2023-01-12 18:00:00,Sports,Outdoor,4,1518.52,8.84,45.79,106.3,West,New York,Dallas,Debit Card
657ab4fe,d4bfeb3b,2368,2023-01-12 19:00:00,Furniture,Chairs,1,120.75,3.83,127.08,8.45,South,Illinois,Houston,PayPal
24a21614,76fef5e3,2090,2023-01-12 20:00:00,Home Decor,Curtains,3,1993.5,14.48,29.52,139.55,West,Illinois,Miami,Bank Transfer
3334f618,b3cfa459,2229,2023-01-12 21:00:00,Clothing,Kids,3,569.44,10.56,130.08,39.86,North,Texas,Miami,Credit Card
27cac4a7,3d1d535f,2489,2023-01-12 22:00:00,Sports,Gym,5,1667.52,24.03,220.61,116.73,North,Texas,Miami,PayPal
d537c728,e5ee6020,2362,2023-01-12 23:00:00,Home Decor,Vases,1,1109.85,25.56,79.24,77.69,East,Illinois,Los Angeles,Bank Transfer
24aa1772,7689c1df,2272,2023-01-13 00:00:00,Furniture,Chairs,1,1241.67,4.1,227.47,86.92,East,California,Dallas,Bank Transfer
50259790,ddf597b2,2063,2023-01-13 01:00:00,Furniture,Beds,3,1885.9,11.4,10.8,132.01,West,New York,Dallas,PayPal
1b68338a,930cbc20,2020,2023-01-13 02:00:00,Clothing,Kids,5,236.8,6.52,222.67,16.58,East,New York,Houston,Debit Card
52aa78cc,2054a2d6,2395,2023-01-13 03:00:00,Electronics,Smartphones,5,616.91,21.43,53.04,43.18,East,Texas,Dallas,Bank Transfer
35fb6579,05b8dd05,2403,2023-01-13 04:00:00,Home Decor,Lighting,1,1224.21,3.65,107.67,85.69,South,New York,Miami,PayPal
98f6f46c,554a16f9,2495,2023-01-13 05:00:00,Clothing,Men,4,1971.27,8.92,196.82,137.99,West,California,Chicago,Bank Transfer
0be320f0,5704a0f9,2456,2023-01-13 06:00:00,Furniture,Tables,1,1135.8,21.29,32.13,79.51,West,California,Miami,Bank Transfer
e7cf412d,d0af2118,2131,2023-01-13 07:00:00,Sports,Footwear,1,82.39,28.45,355.29,5.77,West,California,Chicago,PayPal
e6205912,4d0e6d1d,2064,2023-01-13 08:00:00,Clothing,Men,3,1592.67,15.66,384.47,111.49,East,Texas,Chicago,Debit Card
f1ea89ff,2aa2b446,2168,2023-01-13 09:00:00,Electronics,Tablets,5,1365.53,10.29,396.89,95.59,West,Illinois,Dallas,Bank Transfer
f090904d,7ed543d4,2073,2023-01-13 10:00:00,Sports,Outdoor,5,1769.32,26.54,163.89,123.85,South,Texas,Miami,Credit Card
402fe140,aca5d963,2246,2023-01-13 11:00:00,Sports,Footwear,4,96.44,1.07,454.61,6.75,East,Illinois,Dallas,Credit Card
b1510e3f,23c78587,2436,2023-01-13 12:00:00,Clothing,Kids,4,1866.37,12.17,440.89,130.65,North,Florida,Miami,Debit Card
1b2eedc6,076c5541,2450,2023-01-13 13:00:00,Electronics,Laptops,1,289.02,15.19,109.46,20.23,West,Texas,Miami,PayPal
2a2513bb,4fee7a0f,2491,2023-01-13 14:00:00,Furniture,Sofas,4,88.09,4.12,284.11,6.17,South,New York,Chicago,Credit Card
d45cb57d,bc30a02e,2446,2023-01-13 15:00:00,Furniture,Tables,3,1196.95,28.47,150.57,83.79,South,California,Dallas,Credit Card
8657941a,3cbfa994,2319,2023-01-13 16:00:00,Sports,Outdoor,4,1869.95,19.18,404.34,130.9,South,Florida,Los Angeles,PayPal
de515041,4fee7a0f,2164,2023-01-13 17:00:00,Furniture,Tables,5,463.33,23.04,104.61,32.43,West,Florida,Chicago,Credit Card
bdf54b44,357b1f17,2418,2023-01-13 18:00:00,Home Decor,Vases,1,1499.31,27.26,253.96,104.95,North,California,Chicago,Debit Card
21b81fb2,eaf2db64,2268,2023-01-13 19:00:00,Home Decor,Vases,1,1577.3,2.66,98.7,110.41,North,California,Dallas,Bank Transfer
766f8fd3,bc3ca137,2382,2023-01-13 20:00:00,Home Decor,Lighting,1,596.06,14.29,340.07,41.72,West,New York,Houston,Bank Transfer
e9d211a5,c7b85426,2391,2023-01-13 21:00:00,Home Decor,Vases,3,1631.82,14.26,356.76,114.23,North,Florida,Houston,Debit Card
3c9aaf93,01346739,2462,2023-01-13 22:00:00,Home Decor,Vases,3,186.4,24.56,418.73,13.05,North,California,Dallas,Bank Transfer
c2a6c57e,6b782ef4,2008,2023-01-13 23:00:00,Sports,Outdoor,2,1669.1,22.04,25.62,116.84,North,Illinois,Chicago,Debit Card
0a3e64d8,9adf6b14,2009,2023-01-14 00:00:00,Clothing,Women,1,1816.72,13.24,37.61,127.17,North,Illinois,Houston,Bank Transfer
275f140a,a994a05f,2445,2023-01-14 01:00:00,Sports,Footwear,1,1999.95,12.82,142.64,140.0,West,California,Dallas,Debit Card
898909f5,41dbb72f,2400,2023-01-14 02:00:00,Sports,Outdoor,2,1920.43,7.77,167.79,134.43,North,Illinois,Dallas,Debit Card
79f2de3d,a1be76e2,2144,2023-01-14 03:00:00,Clothing,Men,2,1807.74,7.45,283.15,126.54,West,California,Miami,PayPal
283120c6,189ee78d,2305,2023-01-14 04:00:00,Clothing,Women,1,1429.27,20.23,29.09,100.05,West,New York,Miami,PayPal
700944f8,b3e37230,2243,2023-01-14 05:00:00,Home Decor,Lighting,1,1562.18,20.82,295.01,109.35,East,California,Los Angeles,Debit Card
d7bec9c5,5bf387f2,2345,2023-01-14 06:00:00,Home Decor,Lighting,5,1921.09,10.2,238.43,134.48,North,Illinois,Chicago,Debit Card
3703b9e3,47f99935,2212,2023-01-14 07:00:00,Electronics,Accessories,4,33.22,18.89,193.2,2.33,South,Florida,Houston,Credit Card
ae8795de,1ef42933,2374,2023-01-14 08:00:00,Furniture,Tables,5,405.65,19.18,430.44,28.4,West,New York,Houston,Debit Card
0e89ddc9,3bb6de98,2269,2023-01-14 09:00:00,Electronics,Laptops,1,1911.06,9.45,406.91,133.77,East,Illinois,Chicago,Credit Card
3a5a1aeb,c2c91b70,2132,2023-01-14 10:00:00,Furniture,Sofas,4,1589.28,14.99,410.85,111.25,West,New York,Los Angeles,Bank Transfer
3614cab1,50e060fb,2285,2023-01-14 11:00:00,Home Decor,Wall Art,4,1537.11,15.22,260.68,107.6,West,California,Chicago,PayPal
0e1496db,ca89cebc,2043,2023-01-14 12:00:00,Clothing,Kids,1,500.57,16.78,66.57,35.04,West,California,Los Angeles,Credit Card
ab0e3262,af29425e,2343,2023-01-14 13:00:00,Electronics,Smartphones,5,1835.53,12.32,441.31,128.49,South,Texas,Chicago,Bank Transfer
5a743dae,6b0bb926,2084,2023-01-14 14:00:00,Clothing,Kids,5,557.75,18.53,70.71,39.04,West,Illinois,Miami,Debit Card
a4e42dea,5b86b3e0,2105,2023-01-14 15:00:00,Home Decor,Vases,1,827.36,19.78,148.42,57.92,East,Illinois,Los Angeles,Bank Transfer
4e10ab19,75e631ca,2222,2023-01-14 16:00:00,Home Decor,Vases,4,384.48,12.76,228.15,26.91,South,Texas,Los Angeles,Bank Transfer
ca3ee14f,ac66fbef,2460,2023-01-14 17:00:00,Electronics,Smartphones,1,757.83,14.08,95.12,53.05,South,Illinois,Dallas,PayPal
1782b1a7,95162093,2037,2023-01-14 18:00:00,Clothing,Men,5,176.91,9.51,211.49,12.38,North,Illinois,Miami,Debit Card
5f85b6e4,d47c5a1a,2192,2023-01-14 19:00:00,Electronics,Tablets,4,1976.76,8.03,496.55,138.37,North,California,Los Angeles,PayPal
20c4a474,8b745fd3,2271,2023-01-14 20:00:00,Home Decor,Curtains,5,1929.36,24.2,301.35,135.06,East,New York,Los Angeles,Debit Card
6d9905cb,c377b4ea,2406,2023-01-14 21:00:00,Furniture,Beds,1,575.65,5.77,240.82,40.3,East,New York,Miami,Debit Card
de7b89ea,1ae018bf,2331,2023-01-14 22:00:00,Sports,Footwear,1,659.14,29.84,136.36,46.14,South,Illinois,Los Angeles,PayPal
efe33de7,5adb9d13,2055,2023-01-14 23:00:00,Home Decor,Curtains,3,662.7,18.63,394.99,46.39,South,Illinois,Chicago,Debit Card
cf5acf83,7e809dc1,2073,2023-01-15 00:00:00,Furniture,Chairs,5,126.93,24.76,354.19,8.89,North,California,Miami,Credit Card
d7554974,e4280f2e,2183,2023-01-15 01:00:00,Sports,Footwear,5,113.01,11.71,187.7,7.91,North,New York,Los Angeles,Debit Card
2a29d68f,b9ce6ae6,2254,2023-01-15 02:00:00,Electronics,Accessories,1,1768.96,5.4,474.75,123.83,East,California,Houston,PayPal
e039c53c,59a77db8,2002,2023-01-15 03:00:00,Clothing,Men,5,779.33,27.49,421.26,54.55,West,New York,Los Angeles,Bank Transfer
f21dee54,4ed0dace,2147,2023-01-15 04:00:00,Electronics,Laptops,1,646.03,3.65,47.25,45.22,South,New York,Miami,Credit Card
ff500f7d,b1c07814,2429,2023-01-15 05:00:00,Sports,Outdoor,1,1126.09,18.56,232.69,78.83,South,New York,Houston,Debit Card
50ae5465,42a915d1,2280,2023-01-15 06:00:00,Electronics,Tablets,1,1319.87,22.7,279.14,92.39,East,Illinois,Chicago,Credit Card
1cc7f4bb,5c199ef2,2241,2023-01-15 07:00:00,Clothing,Kids,4,861.29,19.58,481.21,60.29,West,California,Los Angeles,Debit Card
bdbacbe8,d8cb1df9,2311,2023-01-15 08:00:00,Furniture,Chairs,1,1034.15,14.84,11.3,72.39,East,New York,Miami,Bank Transfer
f034bfba,7a1d2dd5,2142,2023-01-15 09:00:00,Home Decor,Wall Art,2,536.96,0.37,358.75,37.59,South,California,Los Angeles,PayPal
97ce4943,ab8d73cd,2463,2023-01-15 10:00:00,Electronics,Laptops,1,1365.68,25.66,461.06,95.6,South,Florida,Houston,Credit Card
ae1a332f,4d3cfedb,2291,2023-01-15 11:00:00,Electronics,Smartphones,5,252.67,26.99,368.05,17.69,West,Illinois,Chicago,Bank Transfer
51305e6c,abca3d70,2462,2023-01-15 12:00:00,Furniture,Chairs,3,1101.3,11.53,70.88,77.09,South,Texas,Chicago,Bank Transfer
42ef9fb6,e10f21e8,2393,2023-01-15 13:00:00,Home Decor,Vases,3,1249.46,25.3,332.55,87.46,North,New York,Houston,PayPal
9041d539,e76179cf,2008,2023-01-15 14:00:00,Clothing,Accessories,1,1654.99,28.9,153.24,115.85,South,Texas,Chicago,Bank Transfer
e46ac242,3d1d535f,2259,2023-01-15 15:00:00,Furniture,Tables,2,787.9,26.31,352.29,55.15,East,New York,Dallas,Bank Transfer
3f19dcbf,2f7660a0,2375,2023-01-15 16:00:00,Furniture,Tables,4,1374.34,17.76,327.66,96.2,West,New York,Los Angeles,Debit Card
849d475f,12cb6868,2034,2023-01-15 17:00:00,Furniture,Beds,3,925.82,1.04,337.07,64.81,East,California,Dallas,Credit Card
a6d72fa4,7d7b865d,2253,2023-01-15 18:00:00,Clothing,Accessories,1,1322.03,1.03,318.22,92.54,East,Texas,Chicago,PayPal
3129ceb7,8c564bf3,2370,2023-01-15 19:00:00,Home Decor,Wall Art,3,1309.83,14.25,119.59,91.69,North,Florida,Chicago,Debit Card
5ed08a56,cd4b2d30,2458,2023-01-15 20:00:00,Electronics,Smartphones,5,82.06,13.62,156.02,5.74,East,California,Dallas,Debit Card
bcea8002,2dad56fc,2469,2023-01-15 21:00:00,Clothing,Men,2,1647.1,15.45,75.83,115.3,North,New York,Houston,PayPal
e98f33c2,6ad7269d,2443,2023-01-15 22:00:00,Home Decor,Vases,1,1136.63,25.21,381.31,79.56,East,Illinois,Houston,PayPal
e32b11be,80b076d3,2205,2023-01-15 23:00:00,Sports,Gym,3,1464.66,5.93,235.39,102.53,South,California,Miami,Bank Transfer
e757a2d2,dbbad61f,2319,2023-01-16 00:00:00,Home Decor,Curtains,5,1042.13,18.31,304.07,72.95,West,New York,Houston,PayPal
0e22e535,ab77fe44,2077,2023-01-16 01:00:00,Clothing,Kids,1,637.6,7.45,188.32,44.63,East,Florida,Los Angeles,Debit Card
1d5bcec8,9df03649,2227,2023-01-16 02:00:00,Home Decor,Lighting,1,1982.55,6.36,337.18,138.78,West,Illinois,Chicago,Credit Card
7399fa15,a4d00c69,2111,2023-01-16 03:00:00,Furniture,Chairs,1,1276.95,17.03,257.72,89.39,East,Illinois,Houston,Bank Transfer
fe80b58d,7aefe581,2348,2023-01-16 04:00:00,Sports,Footwear,2,839.94,29.03,25.84,58.8,East,Texas,Dallas,PayPal
3a4a55bd,54b41a51,2481,2023-01-16 05:00:00,Electronics,Tablets,3,1158.84,14.98,238.92,81.12,North,Illinois,Los Angeles,Bank Transfer
06c32434,eaf2db64,2134,2023-01-16 06:00:00,Home Decor,Curtains,4,390.76,10.16,346.9,27.35,West,Illinois,Los Angeles,Credit Card
54f6ce1a,1ae018bf,2124,2023-01-16 07:00:00,Furniture,Chairs,1,57.25,26.68,165.14,4.01,South,Florida,Chicago,Credit Card
adc8b9ce,9ae36387,2226,2023-01-16 08:00:00,Clothing,Accessories,1,944.03,11.05,10.6,66.08,West,Illinois,Los Angeles,PayPal
