Customer ID,Customer Name,Age,Gender,Marital Status,Income Range,State,City,Loyalty Tier,Subscription Status
1764667a,Customer_321,74,Male,Divorced,>100K,New York,Los Angeles,Gold,Inactive
9b5c1bed,Customer_322,47,Male,Single,40K-60K,California,Dallas,Silver,Inactive
3dec8af6,Customer_323,44,Female,Married,60K-80K,New York,Houston,Silver,Active
b059e039,Customer_324,46,Female,Divorced,40K-60K,New York,Chicago,Gold,Active
95d2c8a9,Customer_325,43,Female,Divorced,>100K,Texas,Los Angeles,Silver,Inactive
04db0c19,Customer_326,57,Female,Divorced,40K-60K,New York,Miami,Gold,Active
9ee547a7,Customer_327,25,Male,Divorced,40K-60K,Texas,Chicago,Gold,Active
659ad409,Customer_328,46,Female,Divorced,60K-80K,California,Miami,Silver,Inactive
8fcec9dc,Customer_329,31,Male,Married,80K-100K,Texas,Los Angeles,Gold,Active
e535a0f8,Customer_330,29,Male,Divorced,>100K,New York,Los Angeles,Bronze,Active
561bb78e,Customer_331,62,Male,Divorced,80K-100K,Florida,Los Angeles,Gold,Active
855adb9f,Customer_332,72,Male,Married,60K-80K,Texas,Dallas,Gold,Inactive
e6efe352,Customer_333,26,Male,Married,60K-80K,Texas,Dallas,Bronze,Active
630edcf7,Customer_334,67,Female,Married,80K-100K,New York,Chicago,Gold,Active
1e4bf964,Customer_335,31,Female,Divorced,40K-60K,California,Chicago,Bronze,Active
7e35410e,Customer_336,25,Male,Married,80K-100K,Florida,Chicago,Silver,Active
1efefb2e,Customer_337,38,Female,Divorced,80K-100K,California,Los Angeles,Gold,Inactive
cc12252b,Customer_338,51,Male,Married,<40K,Illinois,Dallas,Bronze,Active
09f06f33,Customer_339,33,Male,Divorced,80K-100K,New York,Miami,Gold,Active
4ed6d596,Customer_340,71,Male,Divorced,40K-60K,Illinois,Miami,Bronze,Active
79bc5e35,Customer_341,43,Female,Divorced,60K-80K,New York,Chicago,Silver,Active
a9f28694,Customer_342,20,Male,Single,>100K,Florida,Houston,Bronze,Active
7b0c1d9c,Customer_343,44,Female,Divorced,80K-100K,Illinois,Los Angeles,Bronze,Active
ea9a2c6b,Customer_344,37,Female,Married,>100K,Illinois,Dallas,Bronze,Active
4234057b,Customer_345,52,Female,Divorced,40K-60K,Illinois,Dallas,Bronze,Inactive
501da3ac,Customer_346,37,Male,Divorced,>100K,Texas,Houston,Bronze,Inactive
a6dbb9f7,Customer_347,18,Male,Married,80K-100K,California,Chicago,Gold,Inactive
d04c8d7a,Customer_348,56,Male,Married,<40K,New York,Houston,Silver,Active
4319e514,Customer_349,28,Male,Single,40K-60K,Texas,Los Angeles,Silver,Inactive
67b7202b,Customer_350,26,Male,Single,<40K,New York,Houston,Bronze,Active
7a238402,Customer_351,49,Female,Divorced,40K-60K,California,Los Angeles,Bronze,Active
eecd9bbb,Customer_352,21,Female,Divorced,80K-100K,New York,Miami,Silver,Inactive
b7544b89,Customer_353,71,Female,Single,80K-100K,California,Dallas,Gold,Active
38220b3a,Customer_354,31,Female,Divorced,40K-60K,New York,Houston,Silver,Inactive
5706167e,Customer_355,22,Female,Single,>100K,Illinois,Miami,Gold,Active
6cf2e35d,Customer_356,60,Female,Single,>100K,Florida,Los Angeles,Gold,Active
af9263e4,Customer_357,40,Female,Married,80K-100K,California,Los Angeles,Silver,Active
ec57bd03,Customer_358,48,Male,Single,80K-100K,Florida,Dallas,Bronze,Active
6455de5b,Customer_359,34,Female,Single,80K-100K,New York,Houston,Gold,Active
84be2700,Customer_360,54,Female,Married,>100K,New York,Chicago,Gold,Active
d088b644,Customer_361,22,Male,Married,>100K,Florida,Dallas,Gold,Inactive
813fb9d8,Customer_362,59,Male,Divorced,60K-80K,New York,Dallas,Silver,Active
863ec700,Customer_363,66,Male,Single,60K-80K,New York,Los Angeles,Silver,Inactive
51c74095,Customer_364,23,Female,Single,60K-80K,Illinois,Dallas,Bronze,Inactive
a73231b1,Customer_365,73,Male,Married,<40K,Florida,Los Angeles,Bronze,Active
32c4eee8,Customer_366,36,Female,Divorced,<40K,Florida,Houston,Bronze,Active
e7d204da,Customer_367,65,Female,Married,80K-100K,California,Houston,Silver,Active
27f7b7a4,Customer_368,54,Male,Divorced,<40K,Florida,Houston,Bronze,Active
de4803a8,Customer_369,44,Female,Married,<40K,Texas,Los Angeles,Silver,Inactive
5d9fdac3,Customer_370,39,Female,Single,60K-80K,Florida,Houston,Bronze,Inactive
195209ea,Customer_371,25,Male,Divorced,80K-100K,California,Miami,Gold,Inactive
8c8ebf9f,Customer_372,64,Male,Married,>100K,Texas,Los Angeles,Silver,Active
4de74d15,Customer_373,54,Female,Divorced,<40K,Illinois,Miami,Silver,Inactive
87ba2819,Customer_374,22,Male,Divorced,80K-100K,Illinois,Dallas,Gold,Active
fce83d0a,Customer_375,24,Male,Married,40K-60K,New York,Houston,Gold,Active
a704d9b3,Customer_376,73,Male,Married,80K-100K,Florida,Miami,Bronze,Active
d08222cd,Customer_377,37,Male,Married,60K-80K,Florida,Dallas,Bronze,Active
bfcdadde,Customer_378,70,Male,Divorced,<40K,Illinois,Dallas,Bronze,Inactive
88e3777a,Customer_379,30,Female,Married,40K-60K,New York,Houston,Bronze,Inactive
429951bc,Customer_380,69,Male,Single,40K-60K,New York,Houston,Gold,Inactive
1dc5379f,Customer_381,64,Male,Single,<40K,Florida,Chicago,Bronze,Active
4bd9e901,Customer_382,69,Female,Single,<40K,New York,Dallas,Silver,Inactive
4d87f430,Customer_383,54,Male,Divorced,60K-80K,Texas,Houston,Bronze,Inactive
766513c2,Customer_384,74,Female,Married,<40K,Texas,Houston,Gold,Active
c4ca65dc,Customer_385,55,Female,Married,>100K,New York,Houston,Gold,Inactive
25ced964,Customer_386,48,Male,Single,40K-60K,California,Dallas,Silver,Active
3a264643,Customer_387,33,Male,Married,<40K,Florida,Houston,Gold,Active
b8154057,Customer_388,68,Female,Divorced,80K-100K,California,Dallas,Silver,Inactive
69f63774,Customer_389,52,Female,Single,>100K,Illinois,Houston,Bronze,Active
452aab44,Customer_390,39,Female,Divorced,<40K,Illinois,Houston,Gold,Inactive
50b09dda,Customer_391,38,Female,Married,<40K,Texas,Chicago,Silver,Inactive
bfbd5705,Customer_392,59,Female,Divorced,>100K,California,Houston,Gold,Active
93c17338,Customer_393,53,Male,Divorced,>100K,Illinois,Miami,Gold,Inactive
1d7dff35,Customer_394,24,Female,Divorced,>100K,California,Miami,Bronze,Active
90d92fe9,Customer_395,55,Male,Single,80K-100K,New York,Los Angeles,Silver,Active
5f86ec89,Customer_396,50,Female,Divorced,80K-100K,Florida,Miami,Silver,Inactive
0be57d68,Customer_397,35,Female,Divorced,<40K,Florida,Chicago,Gold,Inactive
711e066d,Customer_398,32,Male,Married,40K-60K,Florida,Los Angeles,Bronze,Inactive
4d795c5c,Customer_399,33,Female,Single,60K-80K,New York,Houston,Silver,Active
34cf880f,Customer_400,60,Female,Married,60K-80K,New York,Houston,Bronze,Inactive
e88194da,Customer_401,29,Male,Divorced,>100K,New York,Chicago,Gold,Inactive
1b70d931,Customer_402,39,Male,Single,<40K,Illinois,Houston,Silver,Inactive
07646f22,Customer_403,23,Female,Divorced,<40K,Texas,Chicago,Gold,Inactive
b4284a81,Customer_404,28,Male,Single,>100K,Texas,Los Angeles,Silver,Inactive
f5a81db3,Customer_405,26,Male,Divorced,40K-60K,California,Houston,Bronze,Inactive
3bb373dd,Customer_406,73,Male,Married,>100K,California,Houston,Silver,Inactive
fe3b657c,Customer_407,38,Male,Single,80K-100K,Illinois,Dallas,Silver,Inactive
c2ae0e8b,Customer_408,57,Male,Divorced,<40K,Texas,Chicago,Silver,Active
e6183cca,Customer_409,23,Male,Single,80K-100K,Texas,Miami,Gold,Active
cccc8988,Customer_410,20,Female,Married,60K-80K,Florida,Houston,Gold,Inactive
2aba502d,Customer_411,47,Male,Single,60K-80K,California,Los Angeles,Gold,Active
67231868,Customer_412,48,Male,Married,>100K,California,Miami,Silver,Inactive
e8c40856,Customer_413,73,Male,Divorced,80K-100K,Texas,Chicago,Bronze,Inactive
cfaf9605,Customer_414,44,Female,Married,>100K,Texas,Houston,Bronze,Inactive
501a1639,Customer_415,57,Male,Single,<40K,California,Miami,Bronze,Inactive
fc9e1834,Customer_416,53,Male,Married,<40K,Texas,Houston,Gold,Active
06e61831,Customer_417,48,Male,Married,80K-100K,Texas,Chicago,Gold,Active
157e348a,Customer_418,67,Male,Divorced,<40K,California,Los Angeles,Bronze,Active
9adb63bb,Customer_419,53,Male,Divorced,>100K,California,Chicago,Silver,Active
15f2deb9,Customer_420,67,Female,Single,>100K,Texas,Miami,Gold,Active
3dddf796,Customer_421,49,Female,Divorced,>100K,New York,Chicago,Bronze,Inactive
064a17bc,Customer_422,24,Female,Married,>100K,Illinois,Dallas,Gold,Inactive
497bac51,Customer_423,26,Female,Single,<40K,California,Chicago,Silver,Inactive
1a75febd,Customer_424,62,Male,Divorced,60K-80K,Florida,Chicago,Bronze,Active
bf44e871,Customer_425,49,Male,Married,40K-60K,California,Los Angeles,Bronze,Active
14ce8f74,Customer_426,26,Male,Divorced,60K-80K,Illinois,Chicago,Silver,Inactive
5b6468bb,Customer_427,26,Female,Married,40K-60K,New York,Los Angeles,Silver,Active
9ca38959,Customer_428,43,Male,Married,60K-80K,Texas,Miami,Gold,Inactive
5d880290,Customer_429,32,Male,Single,60K-80K,Texas,Houston,Bronze,Active
d857c04f,Customer_430,43,Male,Single,40K-60K,Florida,Miami,Bronze,Inactive
41bed639,Customer_431,38,Female,Single,>100K,Texas,Chicago,Bronze,Active
654db6d2,Customer_432,31,Male,Married,80K-100K,Texas,Chicago,Bronze,Inactive
4daad138,Customer_433,43,Female,Married,40K-60K,Texas,Houston,Gold,Active
e9472de3,Customer_434,22,Male,Divorced,60K-80K,California,Chicago,Bronze,Inactive
285c3634,Customer_435,54,Male,Married,<40K,California,Los Angeles,Bronze,Active
1e235e11,Customer_436,54,Female,Single,40K-60K,Illinois,Dallas,Bronze,Inactive
522d8f8c,Customer_437,30,Female,Divorced,<40K,California,Chicago,Gold,Active
5e13848d,Customer_438,28,Male,Married,>100K,Florida,Houston,Gold,Inactive
f403aeb5,Customer_439,33,Male,Single,60K-80K,Florida,Houston,Bronze,Inactive
2228c83a,Customer_440,18,Male,Single,40K-60K,Florida,Miami,Silver,Inactive
f0b8345d,Customer_441,24,Male,Divorced,80K-100K,California,Houston,Gold,Inactive
5540303a,Customer_442,41,Female,Single,40K-60K,Illinois,Miami,Silver,Inactive
0d123d83,Customer_443,72,Female,Single,40K-60K,New York,Miami,Gold,Active
7dba8e59,Customer_444,27,Female,Married,>100K,California,Miami,Gold,Inactive
09c7ecb5,Customer_445,52,Male,Single,40K-60K,California,Los Angeles,Gold,Inactive
cf67eab1,Customer_446,59,Male,Divorced,<40K,Illinois,Houston,Gold,Inactive
2c769249,Customer_447,47,Female,Single,40K-60K,California,Miami,Bronze,Active
06b0ef0d,Customer_448,57,Female,Divorced,80K-100K,New York,Chicago,Silver,Active
3320b254,Customer_449,71,Male,Single,40K-60K,Illinois,Houston,Silver,Inactive
5e9f50e7,Customer_450,51,Female,Single,40K-60K,Florida,Los Angeles,Bronze,Active
8021fb03,Customer_451,47,Female,Married,<40K,New York,Dallas,Silver,Inactive
61110f8d,Customer_452,45,Male,Divorced,80K-100K,Illinois,Miami,Bronze,Active
928a47ca,Customer_453,63,Female,Single,>100K,California,Houston,Silver,Active
c553968f,Customer_454,55,Male,Married,<40K,Florida,Houston,Silver,Inactive
6caf69e9,Customer_455,63,Male,Married,60K-80K,New York,Houston,Gold,Active
be4061cb,Customer_456,25,Male,Divorced,<40K,New York,Houston,Bronze,Active
9430073f,Customer_457,73,Male,Single,<40K,New York,Miami,Bronze,Inactive
7ff7ab03,Customer_458,19,Male,Married,40K-60K,New York,Miami,Silver,Inactive
b2d8a5aa,Customer_459,30,Female,Divorced,80K-100K,California,Los Angeles,Silver,Active
331417ca,Customer_460,41,Female,Married,<40K,Texas,Houston,Gold,Active
65f61e7d,Customer_461,31,Female,Single,80K-100K,Illinois,Houston,Silver,Inactive
499e0f36,Customer_462,71,Male,Married,60K-80K,Florida,Chicago,Silver,Active
b62d7329,Customer_463,20,Female,Married,60K-80K,Florida,Los Angeles,Gold,Inactive
5c2ed58a,Customer_464,21,Male,Married,60K-80K,New York,Dallas,Bronze,Inactive
2cb82c54,Customer_465,33,Female,Single,40K-60K,Illinois,Houston,Gold,Inactive
c81a171f,Customer_466,35,Female,Divorced,<40K,Florida,Los Angeles,Silver,Active
a188726c,Customer_467,65,Female,Divorced,40K-60K,Texas,Chicago,Bronze,Active
1416aa96,Customer_468,71,Female,Single,>100K,Florida,Chicago,Silver,Inactive
86ecf34f,Customer_469,33,Male,Divorced,60K-80K,Illinois,Houston,Bronze,Inactive
ad01d360,Customer_470,67,Male,Single,>100K,California,Chicago,Silver,Inactive
481be678,Customer_471,55,Female,Divorced,<40K,Texas,Dallas,Gold,Active
bc4250d6,Customer_472,36,Male,Single,80K-100K,California,Houston,Silver,Inactive
b07a5fca,Customer_473,58,Female,Married,<40K,Texas,Dallas,Bronze,Active
6661fe3c,Customer_474,54,Male,Divorced,>100K,California,Miami,Bronze,Inactive
836f988e,Customer_475,74,Female,Single,40K-60K,Illinois,Chicago,Gold,Inactive
ef6cadc8,Customer_476,56,Male,Divorced,40K-60K,New York,Chicago,Bronze,Inactive
33229b71,Customer_477,72,Male,Divorced,>100K,Florida,Houston,Gold,Inactive
c83392e5,Customer_478,40,Female,Single,<40K,California,Los Angeles,Bronze,Active
d53f30fd,Customer_479,32,Male,Married,40K-60K,California,Los Angeles,Silver,Inactive
8ca1b625,Customer_480,67,Male,Married,>100K,Illinois,Miami,Bronze,Inactive
f7fc9e16,Customer_481,60,Female,Divorced,60K-80K,Illinois,Miami,Gold,Active
28c6b26c,Customer_482,43,Female,Single,60K-80K,California,Dallas,Bronze,Inactive
71fdb8bb,Customer_483,30,Female,Divorced,>100K,California,Miami,Gold,Active
ff14f668,Customer_484,40,Male,Married,40K-60K,New York,Chicago,Silver,Active
90295f68,Customer_485,73,Male,Divorced,<40K,California,Los Angeles,Silver,Inactive
a98e2916,Customer_486,38,Male,Divorced,40K-60K,Illinois,Miami,Bronze,Inactive
bb936efe,Customer_487,34,Male,Divorced,80K-100K,California,Chicago,Gold,Inactive
e501a63d,Customer_488,28,Female,Divorced,<40K,California,Chicago,Gold,Active
6e180442,Customer_489,56,Male,Divorced,<40K,California,Dallas,Gold,Inactive
ad3c40e7,Customer_490,36,Male,Single,60K-80K,New York,Los Angeles,Gold,Inactive
aa8ae8b3,Customer_491,69,Male,Divorced,60K-80K,California,Houston,Gold,Active
4ff12555,Customer_492,68,Female,Married,60K-80K,Texas,Miami,Silver,Active
dde3b45e,Customer_493,40,Male,Single,>100K,California,Dallas,Bronze,Inactive
8962e920,Customer_494,44,Female,Divorced,60K-80K,Illinois,Houston,Bronze,Active
39057cc5,Customer_495,20,Female,Single,<40K,Florida,Chicago,Silver,Active
9a20d92c,Customer_496,58,Female,Single,60K-80K,Texas,Los Angeles,Silver,Active
1deb1482,Customer_497,68,Female,Single,>100K,California,Houston,Silver,Inactive
9abcdd6d,Customer_498,20,Male,Divorced,<40K,Illinois,Chicago,Bronze,Active
0c9950e4,Customer_499,74,Male,Single,>100K,Illinois,Houston,Bronze,Active
f660c96a,Customer_500,65,Male,Married,40K-60K,California,Dallas,Silver,Inactive
28a73d7a,Customer_501,52,Male,Married,60K-80K,Texas,Miami,Bronze,Active
b8ca3f35,Customer_502,26,Female,Divorced,<40K,Illinois,Los Angeles,Gold,Inactive
57f7269c,Customer_503,18,Female,Married,60K-80K,California,Miami,Bronze,Active
6219e695,Customer_504,33,Male,Single,40K-60K,Texas,Chicago,Gold,Active
f69baaf6,Customer_505,20,Male,Single,60K-80K,Florida,Los Angeles,Gold,Active
c90d3cc6,Customer_506,27,Female,Married,80K-100K,California,Chicago,Gold,Inactive
9cd54392,Customer_507,36,Male,Single,60K-80K,Illinois,Miami,Bronze,Active
227f31bc,Customer_508,67,Female,Divorced,40K-60K,California,Los Angeles,Gold,Active
6ea7bf40,Customer_509,25,Male,Married,<40K,Illinois,Dallas,Bronze,Inactive
8a9e2119,Customer_510,72,Female,Married,60K-80K,Texas,Chicago,Bronze,Inactive
a9a84224,Customer_511,64,Female,Married,<40K,New York,Los Angeles,Bronze,Inactive
376ba04c,Customer_512,65,Female,Single,<40K,California,Chicago,Bronze,Active
90d0af93,Customer_513,22,Female,Divorced,40K-60K,Florida,Miami,Gold,Active
f1bca97a,Customer_514,51,Male,Single,60K-80K,California,Chicago,Bronze,Inactive
7b03e5a7,Customer_515,31,Male,Single,80K-100K,Florida,Miami,Bronze,Active
44c4eb0b,Customer_516,62,Female,Married,80K-100K,California,Los Angeles,Silver,Active
2267a606,Customer_517,49,Male,Married,60K-80K,Illinois,Los Angeles,Silver,Active
b58ca9d3,Customer_518,50,Female,Married,<40K,Illinois,Miami,Gold,Inactive
7dcc3472,Customer_519,33,Female,Married,>100K,Texas,Dallas,Bronze,Inactive
0e189b62,Customer_520,18,Male,Single,40K-60K,Illinois,Houston,Bronze,Inactive
7f2b9987,Customer_521,45,Male,Married,40K-60K,New York,Miami,Silver,Inactive
2755b2a8,Customer_522,27,Female,Married,40K-60K,California,Dallas,Silver,Active
9143050c,Customer_523,30,Female,Single,40K-60K,Illinois,Houston,Gold,Active
921c2d57,Customer_524,51,Female,Divorced,>100K,Florida,Dallas,Gold,Active
64ec550c,Customer_525,47,Female,Divorced,60K-80K,California,Los Angeles,Bronze,Inactive
b4761f5e,Customer_526,63,Female,Single,60K-80K,Illinois,Miami,Gold,Inactive
934e7cd3,Customer_527,22,Male,Married,60K-80K,Texas,Chicago,Silver,Active
4024087b,Customer_528,66,Female,Divorced,40K-60K,Florida,Dallas,Bronze,Inactive
9b347dc7,Customer_529,73,Female,Single,>100K,Illinois,Los Angeles,Silver,Active
a549e173,Customer_530,31,Male,Married,<40K,Texas,Chicago,Silver,Active
2da89680,Customer_531,36,Female,Divorced,>100K,New York,Chicago,Gold,Active
509b5deb,Customer_532,72,Female,Married,40K-60K,Texas,Chicago,Silver,Inactive
b050030c,Customer_533,67,Female,Divorced,60K-80K,New York,Los Angeles,Bronze,Inactive
7027a406,Customer_534,42,Male,Single,60K-80K,Florida,Los Angeles,Silver,Active
6d4bf5a2,Customer_535,31,Female,Divorced,<40K,California,Chicago,Gold,Active
1122845d,Customer_536,22,Female,Married,80K-100K,California,Dallas,Bronze,Inactive
6bd2a6c3,Customer_537,31,Female,Divorced,<40K,New York,Miami,Gold,Inactive
0068f949,Customer_538,58,Female,Single,<40K,Texas,Chicago,Silver,Active
b2f6b2e2,Customer_539,32,Male,Single,>100K,New York,Chicago,Bronze,Inactive
e72d330e,Customer_540,29,Female,Divorced,>100K,Illinois,Miami,Gold,Inactive
d426684c,Customer_541,34,Male,Single,<40K,California,Los Angeles,Gold,Inactive
70cbb28f,Customer_542,71,Male,Divorced,>100K,New York,Miami,Bronze,Inactive
6c5e9e35,Customer_543,29,Female,Divorced,<40K,California,Miami,Bronze,Active
f3631991,Customer_544,46,Male,Married,40K-60K,New York,Miami,Gold,Inactive
b440a51c,Customer_545,72,Male,Single,<40K,New York,Chicago,Bronze,Inactive
2baba813,Customer_546,68,Male,Married,40K-60K,New York,Dallas,Gold,Active
6e26e09d,Customer_547,65,Female,Divorced,>100K,Texas,Miami,Silver,Inactive
49c68417,Customer_548,66,Female,Divorced,>100K,California,Los Angeles,Bronze,Inactive
92c4f748,Customer_549,56,Female,Single,60K-80K,Illinois,Los Angeles,Gold,Inactive
b5525741,Customer_550,28,Female,Single,>100K,New York,Dallas,Gold,Active
32a3c29f,Customer_551,73,Female,Divorced,40K-60K,New York,Dallas,Silver,Active
37f003b1,Customer_552,26,Female,Divorced,<40K,New York,Miami,Silver,Inactive
30c587ea,Customer_553,35,Female,Divorced,60K-80K,California,Los Angeles,Silver,Active
2849878f,Customer_554,28,Female,Married,>100K,Illinois,Miami,Bronze,Active
785b9144,Customer_555,66,Female,Single,60K-80K,Florida,Miami,Gold,Active
6452ad79,Customer_556,72,Male,Married,<40K,Texas,Chicago,Silver,Inactive
255ebf61,Customer_557,50,Male,Single,60K-80K,New York,Miami,Silver,Inactive
6fa40b8f,Customer_558,52,Female,Married,80K-100K,Florida,Miami,Silver,Inactive
31d1983c,Customer_559,54,Male,Married,<40K,Illinois,Houston,Gold,Active
92ba2031,Customer_560,60,Female,Single,<40K,California,Houston,Bronze,Active
7230be1e,Customer_561,54,Female,Single,>100K,Illinois,Chicago,Bronze,Active
c11d8ec0,Customer_562,72,Male,Divorced,>100K,New York,Chicago,Bronze,Active
416585e4,Customer_563,18,Female,Divorced,40K-60K,Florida,Chicago,Gold,Active
129a477a,Customer_564,56,Female,Married,80K-100K,Texas,Dallas,Bronze,Active
033dfa76,Customer_565,72,Female,Single,80K-100K,Texas,Los Angeles,Gold,Active
1ee4cc87,Customer_566,34,Female,Married,40K-60K,Florida,Los Angeles,Bronze,Inactive
c94c5324,Customer_567,30,Female,Married,80K-100K,Florida,Los Angeles,Silver,Inactive
77b025e0,Customer_568,24,Male,Single,80K-100K,Illinois,Dallas,Bronze,Inactive
3868c46b,Customer_569,23,Female,Divorced,<40K,Texas,Houston,Bronze,Active
15573ea6,Customer_570,73,Male,Married,>100K,New York,Miami,Silver,Active
48db1eb2,Customer_571,32,Female,Married,>100K,Illinois,Houston,Gold,Active
917aa65d,Customer_572,19,Female,Single,<40K,Texas,Miami,Bronze,Inactive
355af82d,Customer_573,57,Male,Single,60K-80K,Texas,Los Angeles,Gold,Inactive
afc92ce3,Customer_574,66,Male,Divorced,<40K,Florida,Miami,Silver,Active
c5b64269,Customer_575,63,Female,Married,<40K,Florida,Miami,Silver,Inactive
723b34b7,Customer_576,51,Male,Single,<40K,Florida,Chicago,Bronze,Inactive
29e92f0c,Customer_577,32,Male,Married,40K-60K,California,Los Angeles,Bronze,Active
1d4b6e76,Customer_578,51,Female,Married,80K-100K,Illinois,Los Angeles,Bronze,Active
514e6efc,Customer_579,46,Male,Married,>100K,Illinois,Miami,Silver,Inactive
3372e214,Customer_580,67,Male,Divorced,<40K,California,Miami,Gold,Active
485abb11,Customer_581,31,Male,Divorced,>100K,Illinois,Los Angeles,Silver,Inactive
20a55862,Customer_582,54,Female,Married,80K-100K,Illinois,Chicago,Gold,Inactive
